scorer,DLC_resnet50_wtfJun20shuffle1_800000,DLC_resnet50_wtfJun20shuffle1_800000,DLC_resnet50_wtfJun20shuffle1_800000,DLC_resnet50_wtfJun20shuffle1_800000,DLC_resnet50_wtfJun20shuffle1_800000,DLC_resnet50_wtfJun20shuffle1_800000,DLC_resnet50_wtfJun20shuffle1_800000,DLC_resnet50_wtfJun20shuffle1_800000,DLC_resnet50_wtfJun20shuffle1_800000,DLC_resnet50_wtfJun20shuffle1_800000,DLC_resnet50_wtfJun20shuffle1_800000,DLC_resnet50_wtfJun20shuffle1_800000,DLC_resnet50_wtfJun20shuffle1_800000,DLC_resnet50_wtfJun20shuffle1_800000,DLC_resnet50_wtfJun20shuffle1_800000
bodyparts,Focinho,Focinho,Focinho,OrelhaE,OrelhaE,OrelhaE,OrelhaD,OrelhaD,OrelhaD,Centro,Centro,Centro,Rabo,Rabo,Rabo
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
92,851.79345703125,651.0432739257812,0.9997138381004333,820.896240234375,692.41650390625,0.9999980926513672,859.3748168945312,702.2344970703125,0.9998339414596558,828.2626342773438,758.0859985351562,0.9999891519546509,810.7947387695312,822.0983276367188,0.9999127388000488
93,851.6712036132812,651.0330200195312,0.999772846698761,820.8739624023438,692.41650390625,0.9999980926513672,859.3748168945312,702.2344970703125,0.9998352527618408,828.330810546875,757.6386108398438,0.9999890327453613,810.6159057617188,822.1237182617188,0.9999219179153442
94,852.0385131835938,651.0330200195312,0.9990760087966919,820.8739624023438,692.41650390625,0.9999992847442627,859.3748168945312,702.7854614257812,0.9999436140060425,829.1378784179688,757.6386108398438,0.9999861717224121,810.6159057617188,823.2417602539062,0.999977707862854
95,851.97119140625,651.4466552734375,0.9999048709869385,820.896240234375,692.73583984375,0.9999990463256836,859.6837158203125,703.1801147460938,0.9999697208404541,829.2369384765625,757.3344116210938,0.9999819993972778,810.7947387695312,823.2469482421875,0.9999780654907227
96,851.97119140625,651.4466552734375,0.9994192123413086,820.993408203125,693.5985107421875,0.9999982118606567,859.8035278320312,703.8648681640625,0.9999723434448242,829.3924560546875,757.193115234375,0.9999923706054688,810.7947387695312,823.587646484375,0.999950647354126
97,851.97119140625,651.4087524414062,0.9997097849845886,821.2080688476562,693.6358642578125,0.9999991655349731,859.8035278320312,703.9984130859375,0.9999933242797852,829.2369384765625,757.193115234375,0.9999856948852539,810.7346801757812,824.2132568359375,0.9999909400939941
98,852.095458984375,651.4087524414062,0.9989894032478333,821.2080688476562,694.0472412109375,0.999998927116394,859.8268432617188,703.8648681640625,0.9999690055847168,829.2369384765625,757.193115234375,0.9999945163726807,810.7346801757812,824.2132568359375,0.999904990196228
99,852.0575561523438,651.3749389648438,0.9998295307159424,820.993408203125,694.2826538085938,0.9999985694885254,859.8035278320312,703.8648681640625,0.9999864101409912,829.02099609375,757.193115234375,0.9999898672103882,810.7346801757812,824.2132568359375,0.9998887777328491
100,852.0575561523438,651.3749389648438,0.9998506307601929,820.8749389648438,694.2826538085938,0.9999986886978149,859.6704711914062,703.82470703125,0.9999902248382568,828.5933227539062,757.45703125,0.9999802112579346,810.7346801757812,824.2132568359375,0.9998904466629028
101,851.6944580078125,651.3749389648438,0.9999222755432129,820.5142822265625,694.0472412109375,0.9999985694885254,859.6704711914062,703.82470703125,0.9999852180480957,828.2705688476562,757.45703125,0.9999717473983765,810.8230590820312,823.96435546875,0.9998788833618164
102,851.6763916015625,650.9756469726562,0.9999140501022339,820.5142822265625,693.6185913085938,0.9999992847442627,860.3197631835938,702.9716186523438,0.9998766183853149,828.2705688476562,757.45703125,0.9999856948852539,810.8230590820312,823.8563842773438,0.99997878074646
103,851.4945068359375,650.9756469726562,0.9999455213546753,820.5142822265625,693.6185913085938,0.9999992847442627,861.0884399414062,702.1593627929688,0.9999943971633911,828.2705688476562,756.932373046875,0.9999537467956543,811.0169677734375,823.785400390625,0.9999769926071167
104,851.1090087890625,651.406982421875,0.9999444484710693,820.5142822265625,693.6185913085938,0.9999988079071045,861.0884399414062,701.2274780273438,0.9999667406082153,829.819580078125,757.45703125,0.9999908208847046,811.0169677734375,823.785400390625,0.9999662637710571
105,848.7220458984375,652.4597778320312,0.9999821186065674,819.9088745117188,694.551513671875,0.9999985694885254,861.0884399414062,700.0569458007812,0.9999655485153198,831.1137084960938,757.9147338867188,0.9999938011169434,811.0401611328125,823.8563842773438,0.9999818801879883
106,834.8733520507812,659.6820068359375,0.9999995231628418,818.3698120117188,700.5928955078125,0.9999958276748657,858.1148071289062,700.0569458007812,0.9999415874481201,831.1137084960938,758.838623046875,0.9999916553497314,811.0169677734375,825.172119140625,0.9997115731239319
107,830.9059448242188,662.0674438476562,0.9999954700469971,817.1774291992188,704.1243896484375,0.999996542930603,856.44921875,700.0569458007812,0.9999911785125732,831.1137084960938,762.4200439453125,0.9999501705169678,811.0169677734375,826.12939453125,0.999474823474884
108,827.3727416992188,662.5375366210938,0.9999885559082031,814.0361938476562,708.4020385742188,0.999987006187439,852.6203002929688,700.4738159179688,0.9999921321868896,829.9286499023438,764.197509765625,0.9973084926605225,810.3981323242188,830.2806396484375,0.9998304843902588
109,827.3719482421875,662.972412109375,0.9999886751174927,814.0344848632812,708.40234375,0.999987006187439,852.607177734375,701.4912719726562,0.9999920129776001,827.7037353515625,764.1975708007812,0.9973270893096924,810.3946533203125,830.287109375,0.9998289346694946
110,824.7265625,663.7437133789062,0.9999914169311523,811.928466796875,708.862548828125,0.9999914169311523,851.0375366210938,701.491455078125,0.99998939037323,827.3753662109375,767.92333984375,0.9999544620513916,808.9722900390625,832.0895385742188,0.9998231530189514
111,823.32470703125,663.7437133789062,0.9999978542327881,810.4806518554688,711.7808837890625,0.9999750852584839,849.5197143554688,702.159912109375,0.9999779462814331,827.7037353515625,769.4100952148438,0.9999877214431763,808.9722900390625,832.6707763671875,0.9998612403869629
112,821.8471069335938,663.7437133789062,0.9999984502792358,809.2839965820312,712.0427856445312,0.9999897480010986,849.2049560546875,702.159912109375,0.9999823570251465,829.823974609375,769.4100952148438,0.999971866607666,808.9722900390625,833.5256958007812,0.9998997449874878
113,812.7089233398438,664.2611694335938,0.9999932050704956,808.0775756835938,716.9093627929688,0.9999864101409912,846.6946411132812,702.159912109375,0.9998937845230103,829.823974609375,770.205322265625,0.9999847412109375,811.5892944335938,834.9149780273438,0.9999023675918579
114,812.704345703125,664.266357421875,0.9999932050704956,808.0630493164062,716.9385986328125,0.9999864101409912,846.6925048828125,702.159912109375,0.999894380569458,829.8676147460938,769.4100952148438,0.9999845027923584,811.6417846679688,834.9415893554688,0.999900221824646
115,803.46435546875,668.8938598632812,0.9999973773956299,805.7926025390625,720.4019165039062,0.999988317489624,842.2643432617188,702.159912109375,0.9998879432678223,829.8676147460938,769.4100952148438,0.9999957084655762,814.8648071289062,835.0799560546875,0.9998931884765625
116,795.6520385742188,668.8938598632812,0.9999604225158691,801.0912475585938,721.09375,0.9999667406082153,836.5210571289062,702.3438110351562,0.9999715089797974,829.8676147460938,770.3035888671875,0.9999792575836182,816.4037475585938,835.2929077148438,0.9999923706054688
117,792.936767578125,669.0750122070312,0.9999743700027466,799.4342651367188,723.0984497070312,0.9999620914459229,834.4783935546875,704.8327026367188,0.9999725818634033,829.8374633789062,770.3035888671875,0.9999793767929077,822.7189331054688,836.2936401367188,0.9999905824661255
118,789.9992065429688,669.7911987304688,0.9999957084655762,796.2450561523438,724.0059204101562,0.999992847442627,831.6466674804688,704.9207153320312,0.9999804496765137,829.8374633789062,770.3035888671875,0.9999837875366211,825.841796875,836.4788818359375,0.999993085861206
119,789.8223876953125,670.3090209960938,0.999994158744812,796.2450561523438,725.0188598632812,0.9999915361404419,830.0077514648438,705.3292236328125,0.9999814033508301,829.8374633789062,770.5392456054688,0.9999270439147949,826.114501953125,836.6611938476562,0.9999940395355225
120,788.732666015625,672.4801025390625,0.9999991655349731,796.2450561523438,729.312255859375,0.9999697208404541,829.1526489257812,705.5772094726562,0.9999922513961792,831.4681396484375,770.9259033203125,0.9999901056289673,828.4112548828125,837.6908569335938,0.9999837875366211
121,787.4417724609375,673.850341796875,0.9999996423721313,796.5625610351562,729.6874389648438,0.9999513626098633,829.1526489257812,705.8024291992188,0.9999760389328003,832.1915893554688,771.5303344726562,0.9999908208847046,830.3632202148438,837.9789428710938,0.9999918937683105
122,786.8206176757812,674.59619140625,0.9999997615814209,796.5625610351562,730.3693237304688,0.9999622106552124,828.943115234375,706.7022094726562,0.9999842643737793,832.1915893554688,771.9924926757812,0.9999948740005493,830.811767578125,838.2590942382812,0.9999896287918091
123,784.5734252929688,674.7744140625,0.9999992847442627,796.5625610351562,731.0241088867188,0.9999692440032959,827.74951171875,707.408203125,0.9999912977218628,831.4896240234375,772.0716552734375,0.9999945163726807,832.9623413085938,838.6726684570312,0.9999973773956299
124,781.8871459960938,675.2218627929688,0.9999973773956299,792.8818969726562,732.0147094726562,0.9999830722808838,826.0155639648438,707.6190185546875,0.9999856948852539,831.4896240234375,774.7782592773438,0.9999721050262451,833.9496459960938,840.4949951171875,0.9999951124191284
125,777.4370727539062,679.5122680664062,0.9999923706054688,792.2237548828125,735.1099243164062,0.9999793767929077,822.135498046875,709.5731201171875,0.9999942779541016,831.2303466796875,775.2125854492188,0.9999692440032959,835.5035400390625,840.5822143554688,0.9999948740005493
126,769.9902954101562,682.9450073242188,0.9999967813491821,787.7918701171875,737.6908569335938,0.999993085861206,818.0321655273438,709.9472045898438,0.9999955892562866,829.5053100585938,775.8948364257812,0.9999881982803345,835.7173461914062,840.620849609375,0.999993085861206
127,768.1495361328125,688.7044067382812,0.9999985694885254,784.325927734375,741.2232666015625,0.9999946355819702,814.407470703125,715.328369140625,0.9999643564224243,829.414794921875,777.3922119140625,0.9999213218688965,836.9195556640625,840.6472778320312,0.9999939203262329
128,766.4500732421875,698.4512939453125,0.9999887943267822,781.8018188476562,751.8322143554688,0.9999806880950928,810.5911254882812,720.78466796875,0.9999762773513794,829.1173706054688,780.7278442382812,0.9999217987060547,837.5309448242188,841.0510864257812,0.9999971389770508
129,763.0493774414062,709.4634399414062,0.9999974966049194,781.5433959960938,757.547607421875,0.9999970197677612,807.41259765625,724.6228637695312,0.9999903440475464,829.1021118164062,781.7139892578125,0.9999270439147949,840.3975219726562,842.84228515625,0.9999475479125977
130,762.985107421875,709.4860229492188,0.999997615814209,781.529541015625,757.5702514648438,0.9999969005584717,807.4002685546875,724.631103515625,0.9999904632568359,829.0989379882812,781.7179565429688,0.9999271631240845,841.3533325195312,842.8461303710938,0.9999474287033081
131,757.9743041992188,713.110107421875,0.999996542930603,779.8058471679688,761.6246337890625,0.9999916553497314,804.336669921875,727.7868041992188,0.9999878406524658,828.7014770507812,782.4401245117188,0.9999876022338867,841.3551025390625,844.1417846679688,0.999910831451416
132,753.6920166015625,717.282958984375,0.9999986886978149,779.5325317382812,765.682861328125,0.9999921321868896,801.9420776367188,728.0196533203125,0.9999853372573853,828.5824584960938,783.8953857421875,0.9999878406524658,844.3131713867188,844.1417846679688,0.9999492168426514
133,750.2024536132812,721.844970703125,0.9999983310699463,776.55029296875,765.9971313476562,0.9999779462814331,796.9005126953125,728.9226684570312,0.9999376535415649,826.2359008789062,784.1343994140625,0.9992233514785767,844.3517456054688,844.1417846679688,0.9995922446250916
134,742.7713623046875,724.1676025390625,0.9999996423721313,768.4772338867188,766.6537475585938,0.9999959468841553,791.7481689453125,731.248779296875,0.9999433755874634,824.3939819335938,784.2491455078125,0.9999920129776001,848.6937255859375,841.2947998046875,0.9999853372573853
135,735.0543823242188,724.1832275390625,0.9999986886978149,762.5907592773438,768.576171875,0.999994158744812,781.9656372070312,734.4112548828125,0.9999481439590454,822.279541015625,784.3956909179688,0.9999959468841553,848.6937255859375,840.0018920898438,0.9999772310256958
136,729.50341796875,724.3642578125,0.9999978542327881,756.4453735351562,768.8615112304688,0.999998927116394,777.2532348632812,735.6181640625,0.9999568462371826,816.3446044921875,784.3956909179688,0.9999939203262329,848.6937255859375,839.4835815429688,0.9999812841415405
137,727.6035766601562,725.3414306640625,0.9999994039535522,756.2618408203125,769.335693359375,0.9999988079071045,776.9182739257812,736.3206787109375,0.9999436140060425,815.838134765625,784.3956909179688,0.9999921321868896,847.849365234375,839.0079345703125,0.9999674558639526
138,724.6251831054688,726.2870483398438,0.9999996423721313,754.280517578125,769.6430053710938,0.9999985694885254,774.7489624023438,737.5509033203125,0.9999915361404419,813.94580078125,784.4246826171875,0.9999884366989136,847.849365234375,839.0079345703125,0.9999872446060181
139,721.8363037109375,726.7822875976562,0.9999995231628418,751.6950073242188,771.9857177734375,0.9999953508377075,774.5234375,738.460693359375,0.9999914169311523,813.94580078125,784.7890625,0.999992847442627,847.849365234375,839.0079345703125,0.9999773502349854
140,718.9934692382812,728.779052734375,0.9999933242797852,750.243896484375,774.4953002929688,0.999991774559021,773.2232055664062,741.1444091796875,0.99998939037323,813.6784057617188,787.19921875,0.9999953508377075,848.7518920898438,839.0079345703125,0.9999905824661255
141,718.9931030273438,728.7955322265625,0.999993085861206,750.2432861328125,774.4987182617188,0.999991774559021,773.210693359375,741.1458740234375,0.9999892711639404,813.6784057617188,787.2003173828125,0.9999953508377075,848.7539672851562,839.0079345703125,0.9999905824661255
142,718.1262817382812,732.449462890625,0.9999823570251465,748.9745483398438,778.6170654296875,0.9999862909317017,771.2871704101562,744.6149291992188,0.999984622001648,813.6784057617188,790.1962890625,0.999968409538269,849.2999877929688,839.457275390625,0.9990441203117371
143,716.080810546875,733.3071899414062,0.9999814033508301,744.6333618164062,780.7667236328125,0.9999922513961792,769.23828125,745.0702514648438,0.9999897480010986,809.299560546875,790.1962890625,0.9999881982803345,849.470947265625,839.457275390625,0.9997722506523132
144,714.4891967773438,733.643310546875,0.9999845027923584,744.5790405273438,780.8363037109375,0.9999891519546509,767.2244262695312,745.1055908203125,0.9999666213989258,809.2771606445312,790.1962890625,0.9999815225601196,849.5133666992188,839.457275390625,0.9974494576454163
145,711.7503051757812,733.643310546875,0.9999942779541016,741.5894775390625,780.8464965820312,0.9999940395355225,763.6941528320312,745.5625610351562,0.9999605417251587,806.36181640625,789.8834838867188,0.9999946355819702,849.5133666992188,838.7849731445312,0.9990718364715576
146,711.7415771484375,733.643310546875,0.9999942779541016,741.5877075195312,780.8464965820312,0.9999940395355225,763.6886596679688,745.1055908203125,0.9999594688415527,806.3414916992188,789.8809814453125,0.9999946355819702,849.470947265625,838.7788696289062,0.9991521835327148
147,708.53759765625,733.6007690429688,0.9999986886978149,739.7908935546875,780.8777465820312,0.9999972581863403,760.5126953125,745.0702514648438,0.9999657869338989,804.693115234375,789.493896484375,0.9999971389770508,849.3229370117188,838.415771484375,0.9999802112579346
148,708.53759765625,733.38916015625,0.9999986886978149,739.7908935546875,780.8464965820312,0.9999972581863403,760.5126953125,744.4904174804688,0.9999644756317139,804.693115234375,789.493896484375,0.9999967813491821,849.3229370117188,838.2852172851562,0.9999868869781494
149,708.53759765625,733.1785888671875,0.9999982118606567,739.7908935546875,780.488037109375,0.9999972581863403,760.5126953125,744.4859008789062,0.9999552965164185,804.693115234375,789.493896484375,0.9999958276748657,849.3229370117188,837.745849609375,0.9999464750289917
150,711.1792602539062,732.4100952148438,0.9999966621398926,740.0707397460938,780.488037109375,0.9999964237213135,763.4105224609375,744.4859008789062,0.9999779462814331,806.1826782226562,789.4735717773438,0.999992847442627,849.5652465820312,837.745849609375,0.9999589920043945
151,711.179443359375,731.994140625,0.9999966621398926,740.073486328125,780.8777465820312,0.9999964237213135,763.4133911132812,744.4904174804688,0.9999778270721436,806.1826782226562,789.4735717773438,0.999992847442627,849.5970458984375,837.745849609375,0.9999605417251587
152,712.7976684570312,731.9495849609375,0.999988317489624,741.017578125,781.0531005859375,0.9999938011169434,763.8662109375,744.522216796875,0.9999464750289917,806.1853637695312,789.4735717773438,0.9999902248382568,849.64599609375,838.158447265625,0.9999912977218628
153,712.7976684570312,731.994140625,0.9999829530715942,741.039306640625,781.1531372070312,0.9999949932098389,763.92724609375,744.65576171875,0.9999610185623169,806.6936645507812,789.093017578125,0.9999954700469971,850.1697387695312,838.158447265625,0.9999948740005493
154,712.7976684570312,731.994140625,0.9999898672103882,741.039306640625,781.4110107421875,0.9999959468841553,764.3535766601562,745.0736694335938,0.9999510049819946,806.6936645507812,789.093017578125,0.9999910593032837,850.2838134765625,838.158447265625,0.9999575614929199
155,712.049560546875,731.994140625,0.9999957084655762,741.039306640625,781.5164794921875,0.9999972581863403,763.997314453125,745.0736694335938,0.9999535083770752,804.92724609375,789.093017578125,0.9999918937683105,850.2838134765625,838.0660400390625,0.9999948740005493
156,712.0332641601562,731.9889526367188,0.9999957084655762,741.017578125,781.6079711914062,0.9999971389770508,764.2903442382812,745.173583984375,0.9999645948410034,805.0056762695312,789.1834106445312,0.9999957084655762,850.2838134765625,837.9279174804688,0.9996297359466553
157,712.0332641601562,732.0823974609375,0.9999957084655762,741.039306640625,781.6079711914062,0.9999942779541016,764.2903442382812,745.1803588867188,0.9999454021453857,805.0056762695312,789.3458251953125,0.9999959468841553,849.949462890625,837.8602294921875,0.9999681711196899
158,712.0332641601562,732.152587890625,0.9999955892562866,741.4651489257812,781.6079711914062,0.9999971389770508,764.6474609375,745.6912231445312,0.9999532699584961,805.0056762695312,789.777587890625,0.999995231628418,849.949462890625,837.8602294921875,0.9999775886535645
159,714.027099609375,732.9411010742188,0.9999775886535645,741.7984008789062,781.6079711914062,0.9999973773956299,766.5440063476562,745.7590942382812,0.9999516010284424,806.40234375,790.0699462890625,0.9999896287918091,849.949462890625,837.8773193359375,0.9999921321868896
160,714.8639526367188,732.4652099609375,0.9999747276306152,742.4286499023438,782.2091064453125,0.9999921321868896,766.7777709960938,745.6912231445312,0.999976634979248,807.3067016601562,790.2142333984375,0.9999732971191406,851.8143310546875,837.8773193359375,0.999992847442627
161,714.9842529296875,732.4652099609375,0.9999784231185913,742.6273193359375,782.2091064453125,0.9999961853027344,766.7777709960938,746.2034301757812,0.9999723434448242,807.46142578125,790.3834838867188,0.9999858140945435,852.1156616210938,837.9705200195312,0.9997971653938293
162,715.3328247070312,732.4652099609375,0.9999749660491943,742.6273193359375,782.2091064453125,0.9999909400939941,766.7777709960938,746.2034301757812,0.999988317489624,807.46142578125,790.3834838867188,0.999984860420227,852.1156616210938,837.9705200195312,0.9999842643737793
